Ano do leilão;Número do leilão;Sequência;Tipo de usina;Empreendimento;Tipo de leilão;Potência (MW);Garantia física (MWm);Lotes vendidos;Preço (R$/MW);Localização;Fonte;Modalidade; Investimento previsto ;Consórcio
2018;2018-1;27;UFV;FRANCISCO SA 2;A-4;30;9,1;91;118,35;MG;SOL;PIE; 131.323.430,00 ;"Consórcio Francisco Sá:
Canadian Solar Inc.– 99,99%
Solatio Brasil Gestão de Projetos Solares Ltda.– 0,01%"
2018;2018-1;28;UFV;FRANCISCO SA 3;A-4;30;9,1;91;118,35;MG;SOL;PIE; 131.323.430,00 ;"Consórcio Francisco Sá:
Canadian Solar Inc.– 99,99%
Solatio Brasil Gestão de Projetos Solares Ltda.– 0,01%"
2018;2018-1;29;UFV;SOLAR JAIBA 3;A-4;29,94;8,4;84;118,4;MG;SOL;PIE; 160.381.250,00 ;"Consórcio Jaíba:
Canadian Solar Inc.– 99,99%
CEI Solar Empreendimentos Energéticos S.A.– 0,01%"
2018;2018-1;30;UFV;SOLAR JAIBA 4;A-4;29,94;8,4;84;118,4;MG;SOL;PIE; 160.381.250,00 ;"Consórcio Jaíba:
Canadian Solar Inc.– 99,99%
CEI Solar Empreendimentos Energéticos S.A.– 0,01%"
2018;2018-1;31;UFV;SOLAR JAIBA 9;A-4;20;5,5;55;117,81;MG;SOL;PIE; 106.920.830,00 ;"Consórcio Jaíba:
Canadian Solar Inc.– 99,99%
CEI Solar Empreendimentos Energéticos S.A.– 0,01%"
2018;2018-1;32;UFV;LAVRAS 1;A-4;24;6,2;62;118,01;CE;SOL;PIE; 171.967.150,00 ;"Consórcio Lavras:
Canadian Solar Inc.– 99,999%
Lavras Geração de Energia Elétrica Ltda. – 0,001%"
2018;2018-1;33;UFV;LAVRAS 2;A-4;24;6,2;62;118,02;CE;SOL;PIE; 171.967.150,00 ;"Consórcio Lavras:
Canadian Solar Inc.– 99,999%
Lavras Geração de Energia Elétrica Ltda. – 0,001%"
2018;2018-1;34;UFV;LAVRAS 3;A-4;24;6,2;62;118,03;CE;SOL;PIE; 171.967.150,00 ;"Consórcio Lavras:
Canadian Solar Inc.– 99,999%
Lavras Geração de Energia Elétrica Ltda. – 0,001%"
2018;2018-1;35;UFV;LAVRAS 4;A-4;24;6,2;62;118,04;CE;SOL;PIE; 171.967.150,00 ;"Consórcio Lavras:
Canadian Solar Inc.– 99,999%
Lavras Geração de Energia Elétrica Ltda. – 0,001%"
2018;2018-1;36;UFV;LAVRAS 5;A-4;24;6,2;62;118,05;CE;SOL;PIE; 171.967.150,00 ;"Consórcio Lavras:
Canadian Solar Inc.– 99,999%
Lavras Geração de Energia Elétrica Ltda. – 0,001%"
2018;2018-1;37;UFV;SAO PEDRO E PAULO V;A-4;20,952;5,5;55;118,23;PE;SOL;PIE; 105.523.700,00 ;Consórcio São Pedro e Paulo: Êxito Importadora e Exportadora S.A. (50%) e Kroma Gestão e Serviços em Energia Elétrica Ltda. (líder, 50%) 
2018;2018-1;38;UFV;SAO PEDRO E PAULO VI;A-4;20,952;5,5;55;117,63;PE;SOL;PIE; 105.523.700,00 ;Consórcio São Pedro e Paulo: Êxito Importadora e Exportadora S.A. (50%) e Kroma Gestão e Serviços em Energia Elétrica Ltda. (líder, 50%) 
2018;2018-1;39;UFV;SAO PEDRO E PAULO I;A-4;25;6,7;67;117,63;PE;SOL;PIE; 125.911.250,00 ;São Pedro e Paulo I SPE S.A.
2018;2018-3;1;PCH;ANTONIO PRADO;A-6;1;0,8;50;195,99;MT;Água;PIE; 56.142.150,00 ;Antonio Prado Energia S.A.
2018;2018-3;2;CGH;ALTO GUAPORE 2;A-6;7;5,01;8;194,99;MG;Água;PIE; 7.412.440,00 ;Pan Partners Administração Patrimonial Ltda.
2018;2018-3;3;UHE;BAIXO IGUACU;A-6;350,2;171,3;234;151,68;PR;Água;PIE; -   ;Geração Céu Azul S.A.
2018;2018-3;4;PCH;BELA VISTA;A-6;29;16,64;147;195,7;PR;Água;PIE; 182.023.470,00 ;Consórcio Bela Vista geração: Copel Geração e Transmissão S.A. e Foz do Chopim Energética Ltda
2018;2018-3;5;PCH;BOA VISTA II;A-6;16;6,9;60;196,66;PR;Água;PIE; 54.953.000,00 ;PCH BV II Geração de Energia Ltda
2018;2018-3;6;UTE;CASA DE FORCA;A-6;8,48;2,6;14;179,16;SP;BAGAÇO DE CANA;PIE; 11.225.000,00 ;Alcoeste Bioenergia Fernandópolis S.A.
2018;2018-3;7;EOL;COSTA DAS DUNAS;A-6;23,1;13,3;40;89,88;RN;VENTO;PIE; 170.745.000,00 ;SPE Costa das Dunas Energia S.A.
2018;2018-3;8;CGH;DIAMANTINO;A-6;3;2,22;13;195;GO;Água;PIE; 16.733.710,00 ;Consórcio Energia das Águas 99% e Welt Energia 1%: Energia das Águas SA e WELT Energia Ltda
2018;2018-3;9;EOL;FAROL DE TOUROS;A-6;21;11,7;36;89,89;RN;VENTO;PIE; 159.116.000,00 ;SPE Farol De Touros Energia S.A.
2018;2018-3;10;EOL;FIGUEIRA BRANCA;A-6;10,5;5,9;18;89,89;RN;VENTO;PIE; 90.996.000,00 ;SPE Figueira Branca Energia S.A.
2018;2018-3;11;EOL;GAMELEIRA;A-6;14,7;8,5;26;89,89;RN;VENTO;PIE; 116.754.000,00 ;SPE Gameleira Energia S.A.
2018;2018-3;12;EOL;JERUSALEM I;A-6;29,4;15,3;46;94;RN;VENTO;PIE; 167.301.350,00 ;EDP Renováveis Brasil S.A.
2018;2018-3;13;EOL;JERUSALEM II;A-6;29,4;14,9;45;94;RN;VENTO;PIE; 167.101.350,00 ;EDP Renováveis Brasil S.A.
2018;2018-3;14;EOL;JERUSALEM III;A-6;29,4;16,9;88;94;RN;VENTO;PIE; 164.569.750,00 ;EDP Renováveis Brasil S.A.
2018;2018-3;15;EOL;JERUSALEM IV;A-6;29,4;17;89;94;RN;VENTO;PIE; 167.301.350,00 ;EDP Renováveis Brasil S.A.
2018;2018-3;16;EOL;JERUSALEM V;A-6;29,4;16,2;85;94;RN;VENTO;PIE; 164.569.550,00 ;EDP Renováveis Brasil S.A.
2018;2018-3;17;EOL;JERUSALEM VI;A-6;29,4;17,2;99;94;RN;VENTO;PIE; 164.023.430,00 ;EDP Renováveis Brasil S.A.
2018;2018-3;18;PCH;LACERDOPOLIS;A-6;9,6;5,47;54;196;SC;Água;PIE; 47.993.140,00 ;Lacerdópolis Energética S.A.
2018;2018-3;19;PCH;LUCIA CHEROBIM;A-6;28;16,57;165;189,95;PR;Água;PIE; 271.983.650,00 ;CPFL Energias Renováveis S.A.
2018;2018-3;20;EOL;MONTE VERDE I;A-6;69,3;41,2;400;87;RN;VENTO;PIE; 238.388.000,00 ;"Consórcio Monte Verde I
EDP Renováveis Brasil S.A.
Gestamp Eólica Brasil S.A."
2018;2018-3;21;EOL;MONTE VERDE II;A-6;65,835;40,3;391;87;RN;VENTO;PIE; 227.806.000,00 ;"Consórcio Monte Verde II
EDP Renováveis Brasil S.A.
Gestamp Eólica Brasil S.A."
2018;2018-3;22;EOL;MONTE VERDE III;A-6;58,905;33,5;325;87;RN;VENTO;PIE; 206.642.000,00 ;"Consórcio Monte Verde III
EDP Renováveis Brasil S.A.
Gestamp Eólica Brasil S.A."
2018;2018-3;23;EOL;MONTE VERDE IV;A-6;34,65;19,7;91;87;RN;VENTO;PIE; 122.818.000,00 ;"Consórcio Monte Verde IV
EDP Renováveis Brasil S.A.
Gestamp Eólica Brasil S.A"
2018;2018-3;24;EOL;MONTE VERDE V;A-6;24,255;13,4;130;87;RN;VENTO;PIE; 87.217.000,00 ;"Consórcio Monte Verde V
EDP Renováveis Brasil S.A.
Gestamp Eólica Brasil S.A."
2018;2018-3;25;CGH;NOVA PONTE QUEIMADA II;A-6;3;1,94;19;195;MG;Água;PIE; 14.196.420,00 ;Energia Limpa Participações Ltda.
2018;2018-3;26;CGH;OURO BRANCO;A-6;4;2,85;14;194,99;PR;Água;PIE; 20.579.510,00 ;Central Hidrelétrica Ouro Branco Ltda
2018;2018-3;27;UTE;PARNAIBA 5A E 5B;A-6;363,2;326,4;3264;179,98;MA;GÁS NATURAL;PIE; 1.088.794.600,00 ;Parnaíba Geração e Comercialização de Energia S.A.
2018;2018-3;28;UTE;RIO VERMELHO 3;A-6;20;8,4;84;175;SP;BAGAÇO DE CANA;PIE; 36.929.000,00 ;Glencane Bioenergia S/A
2018;2018-3;29;EOL;SAO FERNANDO 2;A-6;69,3;30,6;299;93,33;RN;VENTO;PIE; 346.500.000,00 ;"Consórcio Enervento Exterior - EDB - São Fernando
Enerfin do Brasil Sociedade de Energia Ltda
Enerfin Enervento Exterior, S.L.U.
Eólica São Fernando Ltda"
2018;2018-3;30;PCH;SEDE II;A-6;6,964;2,89;23;195,97;RS;Água;PIE; 40.473.000,00 ;IJUI Centenaria Geração SPE Ltda
2018;2018-3;31;EOL;SERRA DA BABILONIA A;A-6;18,8;8,4;84;88,46;BA;VENTO;PIE; 65.800.000,00 ;Jardim Botânico Geração De Energia E Participações S/A
2018;2018-3;32;EOL;SERRA DA BABILONIA C;A-6;23,5;11,2;112;88,97;BA;VENTO;PIE; 82.250.000,00 ;Jardim Botânico Geração De Energia E Participações S/A
2018;2018-3;33;EOL;SERRA DA BABILONIA E;A-6;25,85;11,8;118;88,46;BA;VENTO;PIE; 90.475.000,00 ;Jardim Botânico Geração De Energia E Participações S/A
2018;2018-3;34;EOL;SERRA DA BABILONIA F;A-6;16,45;7,6;76;88,46;BA;VENTO;PIE; 57.575.000,00 ;Jardim Botânico Geração De Energia E Participações S/A
2018;2018-3;35;EOL;VENTOS DA BAHIA XIII;A-6;34,5;16,9;127;94,33;BA;VENTO;PIE; 190.386.530,00 ;"Consórcio VDB F3:
VDB F3 Geração de Energia S.A.
Parque Eólico VDB DEV LTDA"
2018;2018-3;36;EOL;VENTOS DA BAHIA XIV;A-6;36,8;15,3;59;94,33;BA;VENTO;PIE; 203.078.950,00 ;"Consórcio VDB F3:
VDB F3 Geração de Energia S.A.
Parque Eólico VDB DEV LTDA"
2018;2018-3;37;EOL;VENTOS DA BAHIA XXIII;A-6;32,2;17,3;112;94,33;BA;VENTO;PIE; 177.694.090,00 ;"Consórcio VDB F3:
VDB F3 Geração de Energia S.A.
Parque Eólico VDB DEV LTDA"
2018;2018-3;38;EOL;VENTOS DA BAHIA XXVII;A-6;25,3;12,4;112;94,33;BA;VENTO;PIE; 139.616.790,00 ;"Consórcio VDB F3:
VDB F3 Geração de Energia S.A.
Parque Eólico VDB DEV LTDA"
2018;2018-3;39;EOL;VENTOS DE SANTA MARTINA 01;A-6;8,4;4,7;14;89;RN;VENTO;PIE; 37.800.000,00 ;Ventos de Santa Martina Energias Renováveis S.A.
2018;2018-3;40;EOL;VENTOS DE SANTA MARTINA 09;A-6;8,4;4,8;14;89;RN;VENTO;PIE; 37.800.000,00 ;Ventos de Santa Martina Energias Renováveis S.A.
2018;2018-3;41;EOL;VENTOS DE SANTA MARTINA 10;A-6;8,4;4,8;14;89;RN;VENTO;PIE; 37.800.000,00 ;Ventos de Santa Martina Energias Renováveis S.A.
2018;2018-3;42;EOL;VENTOS DE SANTA MARTINA 11;A-6;8,4;4,7;14;89;RN;VENTO;PIE; 37.800.000,00 ;Ventos de Santa Martina Energias Renováveis S.A.
2018;2018-3;43;EOL;VENTOS DE SANTA MARTINA 12;A-6;8,4;4,6;14;89;RN;VENTO;PIE; 37.800.000,00 ;Ventos de Santa Martina Energias Renováveis S.A.
2018;2018-3;44;EOL;VENTOS DE SANTA MARTINA 13;A-6;8,4;4;12;89;RN;VENTO;PIE; 37.800.000,00 ;Ventos de Santa Martina Energias Renováveis S.A.
2018;2018-3;45;EOL;VENTOS DE SANTA MARTINA 14;A-6;8,4;3,9;12;89;RN;VENTO;PIE; 37.800.000,00 ;Ventos de Santa Martina Energias Renováveis S.A.
2018;2018-3;46;EOL;VENTOS DE SAO JANUARIO 01;A-6;28,6;15,3;50;91,33;BA;VENTO;PIE; 128.700.000,00 ;Parque Eólico Ventos De São Januário 01 S.A.
2018;2018-3;47;EOL;VENTOS DE SAO JANUARIO 03;A-6;29,4;15,4;97;92,11;BA;VENTO;PIE; 132.301.000,00 ;Consórcio Folha Larga: EDF EN do Brasil Participações Ltda e Ventos de São Januário Energias Renováveis S.A.
2018;2018-3;48;EOL;VENTOS DE SAO JANUARIO 04;A-6;28,6;14,9;24;91,33;BA;VENTO;PIE; 128.700.000,00 ;Parque Eólico Ventos De São Januário 04 S.A.
2018;2018-3;49;EOL;VENTOS DE SAO JANUARIO 05;A-6;29,4;15,5;131;92,11;BA;VENTO;PIE; 132.301.000,00 ;Consórcio Folha Larga: EDF EN do Brasil Participações Ltda e Ventos de São Januário Energias Renováveis S.A.
2018;2018-3;50;EOL;VENTOS DE SAO JANUARIO 06;A-6;29,4;15,5;110;92,11;BA;VENTO;PIE; 132.301.000,00 ;Consórcio Folha Larga: EDF EN do Brasil Participações Ltda e Ventos de São Januário Energias Renováveis S.A.
2018;2018-3;51;EOL;VENTOS DE SAO JANUARIO 10;A-6;29,4;14,6;113;92,11;BA;VENTO;PIE; 132.301.000,00 ;Consórcio Folha Larga: EDF EN do Brasil Participações Ltda e Ventos de São Januário Energias Renováveis S.A.
2018;2018-3;52;EOL;VENTOS DE SAO JANUARIO 11;A-6;29,4;14,5;110;92,11;BA;VENTO;PIE; 132.301.000,00 ;Consórcio Folha Larga: EDF EN do Brasil Participações Ltda e Ventos de São Januário Energias Renováveis S.A.
2018;2018-3;53;EOL;VENTOS DE SAO JANUARIO 13;A-6;28,6;13,7;43;91,33;BA;VENTO;PIE; 128.700.000,00 ;Parque Eólico Ventos De São Januário 13 S.A.
2018;2018-3;54;EOL;VENTOS DE SAO JANUARIO 14;A-6;28,6;13,7;43;91,33;BA;VENTO;PIE; 128.700.000,00 ;Parque Eólico Ventos De São Januário 14 S.A.
2018;2018-3;55;EOL;VENTOS DE SAO JANUARIO 20;A-6;8,4;4,1;12;79;BA;VENTO;PIE; 37.800.000,00 ;"Consórcio Ventos de São Januário 20:
Ventos De São Januário Energias Renováveis S.A. e SALUS Fundo de Investimentos em Participações Multiestratégia"
2018;2018-3;56;EOL;VENTOS DE SAO JANUARIO 21;A-6;8,4;4;12;79;BA;VENTO;PIE; 37.800.000,00 ;"Consórcio Ventos de São Januário 21:
Ventos De São Januário Energias Renováveis S.A. e SALUS Fundo de Investimentos em Participações Multiestratégia"
2018;2018-3;57;EOL;VENTOS DE SAO JANUARIO 22;A-6;8,4;4,1;12;79;BA;VENTO;PIE; 37.800.000,00 ;"Consórcio Ventos de São Januário 22:
Ventos De São Januário Energias Renováveis S.A. e SALUS Fundo de Investimentos em Participações Multiestratégia"
